Id,Predicted
0,25296
1,12669
10,22979
100,31353
1000,5425
10000,894
100000,10324
100001,21901
100002,1069
100003,25789
100004,30488
100005,1283
100006,2220
100007,688
100008,26209
100009,29390
10001,21531
100010,16783
100011,26746
100012,20424
100013,17184
100014,20304
100015,8861
100016,10719
100017,20114
100018,15210
100019,28321
10002,3404
100020,15129
100021,15063
100022,3069
100023,8268
100024,16513
100025,19281
100026,10215
100027,29053
100028,13850
100029,16133
10003,20180
100030,1407
100031,26693
100032,6858
100033,11501
100034,157
100035,23118
100036,8351
100037,21397
100038,7227
100039,20172
10004,18397
100040,9218
100041,19965
100042,6858
100043,6857
100044,6858
100045,13067
100046,30265
100047,26055
100048,30448
100049,29343
10005,12867
100050,324
100051,160
100052,1283
100053,971
100054,17310
100055,5843
100056,6941
100057,2278
100058,26734
100059,5277
10006,6217
100060,4753
100061,10363
100062,24923
100063,384
100064,9267
100065,15437
100066,4412
100067,11165
100068,8918
100069,1099
10007,8727
100070,12135
100071,26661
100072,15724
100073,11222
100074,12535
100075,26333
100076,30079
100077,17073
100078,23723
100079,4797
10008,27843
100080,30716
100081,27374
100082,21030
100083,30448
100084,6046
100085,15326
100086,17695
100087,15327
100088,6126
100089,16863
10009,24248
100090,30717
100091,5978
100092,10358
100093,6126
100094,29876
100095,31021
100096,29999
100097,5702
100098,21942
100099,1166
1001,28784
10010,19604
100100,8490
100101,8685
100102,1383
100103,25601
100104,16779
100105,22803
100106,31034
100107,2371
100108,25534
100109,8160
10011,19769
100110,6126
100111,28621
100112,5358
100113,9589
100114,28662
100115,5134
100116,877
100117,26320
100118,1576
100119,4661
10012,27399
100120,27007
100121,153
100122,3232
100123,5597
100124,1321
100125,6914
100126,8844
100127,8716
100128,12755
100129,25165
10013,16877
100130,8685
100131,7233
100132,476
100133,20114
100134,8351
100135,2167
100136,27043
100137,14714
100138,11862
100139,13183
10014,16325
100140,18501
100141,23474
100142,1494
100143,9464
100144,24205
100145,1542
100146,10848
100147,15479
100148,31223
100149,747
10015,17700
100150,27974
100151,1321
100152,71
100153,12014
100154,19178
100155,29591
100156,18694
100157,31025
100158,13157
100159,21430
10016,6072
100160,25655
100161,14970
100162,25601
100163,1941
100164,7790
100165,27639
100166,1115
100167,16981
100168,11477
100169,12870
10017,31843
100170,30497
100171,10856
100172,602
100173,12114
100174,15327
100175,30748
100176,31401
100177,24120
100178,5567
100179,27839
10018,16435
100180,12700
100181,14873
100182,26268
100183,16569
100184,13324
100185,20680
100186,22680
100187,17467
100188,17072
100189,11652
10019,6402
100190,23710
100191,6126
100192,384
100193,7293
100194,16505
100195,4157
100196,8140
100197,30676
100198,20854
100199,29448
1002,10225
10020,7804
100200,2267
100201,4984
100202,19583
100203,12546
100204,17874
100205,31766
100206,6599
100207,6126
100208,9700
100209,24005
10021,6507
100210,22558
100211,24082
100212,7579
100213,22439
100214,7173
100215,5378
100216,11170
100217,6990
100218,22638
100219,24677
10022,3406
100220,8667
100221,3336
100222,19066
100223,30659
100224,27238
100225,25518
100226,8998
100227,17671
100228,2731
100229,22042
10023,14980
100230,24445
100231,6126
100232,20014
100233,19281
100234,24516
100235,5134
100236,2372
100237,29717
100238,14623
100239,30258
10024,23023
100240,4661
100241,1872
100242,26432
100243,5227
100244,8716
100245,9540
100246,12158
100247,19867
100248,14039
100249,28524
10025,26028
100250,24153
100251,8674
100252,3396
100253,21679
100254,21087
100255,16331
100256,19964
100257,8877
100258,6692
100259,25027
10026,12683
100260,6201
100261,3726
100262,12297
100263,20670
100264,2000
100265,24970
100266,19308
100267,10411
100268,21500
100269,5126
10027,4848
100270,2371
100271,971
100272,27321
100273,14499
100274,11299
100275,27839
100276,10961
100277,3128
100278,6924
100279,26155
10028,1230
100280,28498
100281,8374
100282,16078
100283,17733
100284,11499
100285,27252
100286,5762
100287,21901
100288,3845
100289,13605
10029,9156
100290,31746
100291,21886
100292,22729
100293,20139
100294,8906
100295,15906
100296,5832
100297,14813
100298,29499
100299,2286
1003,29963
10030,19889
100300,25680
100301,20674
100302,31022
100303,29071
100304,1122
100305,10215
100306,18244
100307,1670
100308,25504
100309,27737
10031,8370
100310,28323
100311,30604
100312,24420
100313,2745
100314,31193
100315,8319
100316,27972
100317,6126
100318,24102
100319,153
10032,25061
100320,12466
100321,24081
100322,17422
100323,28569
100324,8374
100325,20017
100326,7245
