Id,Predicted
0,28097
1,28097
10,28097
100,28097
1000,28097
10000,28097
100000,28097
100001,28097
100002,28097
100003,28097
100004,28097
100005,28097
100006,28097
100007,28097
100008,28097
100009,28097
10001,28097
100010,28097
100011,28097
100012,28097
100013,28097
100014,28097
100015,28097
100016,28097
100017,28097
100018,28097
100019,28097
10002,28097
100020,28097
100021,28097
100022,28097
100023,28097
100024,28097
100025,28097
100026,28097
100027,28097
100028,28097
100029,28097
10003,28097
100030,28097
100031,28097
100032,28097
100033,28097
100034,28097
100035,28097
100036,28097
100037,28097
100038,28097
100039,28097
10004,28097
100040,28097
100041,28097
100042,28097
100043,28097
100044,28097
100045,28097
100046,28097
100047,28097
100048,28097
100049,28097
10005,28097
100050,28097
100051,28097
100052,28097
100053,28097
100054,28097
100055,28097
100056,28097
100057,28097
100058,28097
100059,28097
10006,28097
100060,28097
100061,28097
100062,28097
100063,28097
100064,28097
100065,28097
100066,28097
100067,28097
100068,28097
100069,28097
10007,28097
100070,28097
100071,28097
100072,28097
100073,28097
100074,28097
100075,28097
100076,28097
100077,28097
100078,28097
100079,28097
10008,30930
100080,28097
100081,28097
100082,28097
100083,28097
100084,28097
100085,28097
100086,28097
100087,28097
100088,28097
100089,28097
10009,28097
100090,28097
100091,28097
100092,28097
100093,28097
100094,28097
100095,28097
100096,28097
100097,28097
100098,28097
100099,28097
1001,28097
10010,28097
100100,28097
100101,28097
100102,28097
100103,28097
100104,28097
100105,28097
100106,28097
100107,28097
100108,28097
100109,28097
10011,28097
100110,28097
100111,28097
100112,28097
100113,28097
100114,28097
100115,28097
100116,28097
100117,28097
100118,28097
100119,28097
10012,28097
100120,28097
100121,28097
100122,28097
100123,28097
100124,28097
100125,28097
100126,28097
100127,28097
100128,28097
100129,28097
10013,28097
100130,28097
100131,28097
100132,28097
100133,28097
100134,28097
100135,28097
100136,28097
100137,28097
100138,28097
100139,28097
10014,28097
100140,28097
100141,28097
100142,28097
100143,28097
100144,28097
100145,28097
100146,28097
100147,28097
100148,28097
100149,28097
10015,28097
100150,28097
100151,28097
100152,28097
100153,28097
100154,28097
100155,28097
100156,28097
100157,28097
100158,28097
100159,28097
10016,28097
100160,28097
100161,28097
100162,28097
100163,28097
100164,28097
100165,28097
100166,28097
100167,28097
100168,28097
100169,28097
10017,28097
100170,28097
100171,28097
100172,28097
100173,28097
100174,28097
100175,28097
100176,28097
100177,28097
100178,28097
100179,28097
10018,28097
100180,28097
100181,28097
100182,28097
100183,28097
100184,28097
100185,28097
100186,28097
100187,28097
100188,28097
100189,28097
10019,28097
100190,28097
100191,28097
100192,28097
100193,28097
100194,28097
100195,28097
100196,28097
100197,28097
100198,28097
100199,28097
1002,28097
10020,28097
100200,28097
100201,28097
100202,28097
100203,28097
100204,28097
100205,28097
100206,28097
100207,28097
100208,28097
100209,28097
10021,28097
100210,28097
100211,28097
100212,28097
100213,28097
100214,28097
100215,28097
100216,28097
100217,28097
100218,28097
100219,28097
10022,28097
100220,28097
100221,28097
100222,28097
100223,28097
100224,28097
100225,28097
100226,28097
100227,28097
100228,28097
100229,28097
10023,28097
100230,28097
100231,28097
100232,28097
100233,28097
100234,28097
100235,28097
100236,28097
100237,28097
100238,28097
100239,28097
10024,30930
100240,28097
100241,28097
100242,28097
100243,28097
100244,28097
100245,28097
100246,28097
100247,28097
100248,28097
100249,28097
10025,28097
100250,28097
100251,28097
100252,28097
100253,28097
100254,28097
100255,28097
100256,28097
100257,28097
100258,28097
100259,28097
10026,28097
100260,28097
100261,28097
100262,28097
100263,28097
100264,28097
100265,28097
100266,28097
100267,28097
100268,28097
100269,28097
10027,28097
100270,28097
100271,28097
100272,28097
100273,28097
100274,28097
100275,28097
100276,28097
100277,28097
100278,28097
100279,28097
10028,28097
100280,28097
100281,28097
100282,28097
100283,28097
100284,28097
100285,28097
100286,28097
100287,28097
100288,28097
100289,28097
10029,28097
100290,28097
100291,28097
100292,28097
100293,28097
100294,28097
100295,28097
100296,28097
100297,28097
100298,28097
100299,28097
1003,28097
10030,28097
100300,28097
100301,28097
100302,28097
100303,28097
100304,28097
100305,28097
100306,28097
100307,28097
100308,28097
100309,28097
10031,28097
100310,28097
100311,28097
100312,28097
100313,28097
100314,28097
100315,28097
100316,28097
100317,28097
100318,28097
100319,28097
10032,28097
100320,28097
100321,28097
100322,28097
100323,28097
100324,28097
100325,28097
100326,28097
100327,28097
100328,28097
100329,28097
10033,28097
100330,28097
100331,28097
100332,28097
100333,28097
100334,28097
