Id,Predicted
0,24248
1,1433
10,24248
100,2027
1000,10702
10000,879
100000,11892
100001,1255
100002,7691
100003,25789
100004,16267
100005,4013
100006,2221
100007,24117
100008,7657
100009,10925
10001,6099
100010,23775
100011,26746
100012,297
100013,2027
100014,10427
100015,23284
100016,10719
100017,27163
100018,15210
100019,28321
10002,6126
100020,1183
100021,15063
100022,17037
100023,8290
100024,18203
100025,27163
100026,21012
100027,3656
100028,26077
100029,16142
10003,30306
100030,8730
100031,10225
100032,24237
100033,13114
100034,28654
100035,26077
100036,8268
100037,17430
100038,9870
100039,11300
10004,18397
100040,21156
100041,23837
100042,4012
100043,6857
100044,30934
100045,13043
100046,21719
100047,1302
100048,30499
100049,26077
10005,8192
100050,27431
100051,25655
100052,8653
100053,31973
100054,27240
100055,5843
100056,11872
100057,27877
100058,24052
100059,18302
10006,1255
100060,4750
100061,24580
100062,31959
100063,29437
100064,21104
100065,11300
100066,4403
100067,8268
100068,17119
100069,26746
10007,782
100070,13114
100071,1442
100072,15725
100073,15496
100074,1991
100075,12733
100076,18203
100077,30792
100078,23710
100079,3725
10008,18180
100080,30716
100081,21364
100082,8993
100083,18203
100084,975
100085,26816
100086,26636
100087,4329
100088,6126
100089,2027
10009,24239
100090,12982
100091,31433
100092,24259
100093,22055
100094,4328
100095,31056
100096,29898
100097,5694
100098,1207
100099,27163
1001,1255
10010,16114
100100,31971
100101,8685
100102,11872
100103,12733
100104,4455
100105,31959
100106,14271
100107,21364
100108,25510
100109,23667
10011,23404
100110,24912
100111,15555
100112,5291
100113,9622
100114,3224
100115,25581
100116,877
100117,20826
100118,12296
100119,14629
10012,26746
100120,20782
100121,21628
100122,3224
100123,26077
100124,3689
100125,16663
100126,8845
100127,22471
100128,20946
100129,15942
10013,3590
100130,26077
100131,7232
100132,19216
100133,29481
100134,20359
100135,27028
100136,30792
100137,842
100138,22599
100139,8845
10014,30991
100140,9448
100141,15734
100142,26929
100143,9464
100144,16663
100145,27487
100146,10873
100147,28570
100148,30701
100149,4012
10015,29446
100150,27877
100151,1313
100152,3211
100153,7748
100154,24248
100155,12296
100156,1207
100157,14271
100158,18106
100159,21430
10016,15663
100160,6126
100161,14186
100162,25643
100163,6995
