Id,Predicted
0,29591
1,23394
10,29591
100,27839
1000,23718
10000,5301
100000,5301
100001,27839
100002,5301
100003,11931
100004,27839
100005,11931
100006,11931
100007,20542
100008,7253
100009,23718
10001,163
100010,163
100011,163
100012,11931
100013,29591
100014,31365
100015,5301
100016,29591
100017,22941
100018,23718
100019,163
10002,29591
100020,27839
100021,7253
100022,11931
100023,23718
100024,31365
100025,22941
100026,163
100027,5301
100028,5340
100029,26779
10003,163
100030,5340
100031,23718
100032,29591
100033,29591
100034,29591
100035,29591
100036,23718
100037,5301
100038,5301
100039,5340
10004,29591
100040,29591
100041,31365
100042,163
100043,5340
100044,27839
100045,27839
100046,31365
100047,163
100048,22941
100049,23394
10005,29591
100050,5301
100051,22941
100052,7253
100053,22941
100054,27839
100055,163
100056,5301
100057,4581
100058,27839
100059,29591
10006,163
100060,10871
100061,23394
100062,29295
100063,29591
100064,29591
100065,31365
100066,4581
100067,23718
100068,163
100069,163
10007,23394
100070,29591
100071,26095
100072,20542
100073,29591
100074,31365
100075,23394
100076,27839
100077,3422
100078,23718
100079,23718
10008,29591
100080,31365
100081,27839
100082,26095
100083,29591
100084,23718
100085,22941
100086,5301
100087,163
100088,29591
100089,23394
10009,29591
100090,22941
100091,7253
100092,29591
100093,29591
100094,5301
100095,5301
100096,5301
100097,20542
100098,31365
100099,22941
1001,163
10010,29591
100100,29591
100101,5301
100102,27839
100103,23718
100104,163
100105,29591
100106,23394
100107,5301
100108,23718
100109,22941
10011,8437
100110,22941
100111,26779
100112,5301
100113,163
100114,29591
100115,23718
100116,163
100117,22941
100118,5301
100119,29591
10012,5301
100120,163
100121,5301
100122,11931
100123,29591
100124,23718
100125,23394
100126,23718
100127,5301
100128,7253
100129,5301
10013,29591
100130,5340
100131,163
100132,27839
100133,29591
100134,29591
100135,163
100136,163
100137,23718
100138,11931
100139,13183
10014,163
100140,27839
100141,5301
100142,31365
100143,20542
100144,5301
100145,31365
100146,23718
100147,23394
100148,22941
100149,23718
10015,27839
100150,22941
100151,23718
100152,29591
100153,29591
100154,22941
100155,22941
100156,27839
100157,5301
100158,29591
100159,23718
10016,29591
100160,11931
100161,20542
100162,23718
100163,22941
100164,23718
100165,29591
100166,163
100167,29591
100168,23718
100169,29591
10017,163
100170,29591
100171,23718
100172,23718
100173,7253
100174,23394
100175,17077
100176,3422
100177,163
100178,29591
100179,27839
10018,23394
100180,11931
100181,29591
100182,163
100183,5301
100184,5301
100185,163
100186,27839
100187,29591
100188,17077
100189,27839
10019,29591
100190,23718
100191,29591
100192,29591
100193,29591
100194,17077
100195,29591
100196,29591
100197,13183
100198,23718
100199,29591
1002,29591
10020,22941
100200,163
100201,23718
100202,5301
100203,29591
100204,5340
100205,29591
100206,7253
100207,29591
100208,31365
100209,31365
10021,22941
100210,29591
100211,22941
100212,23718
100213,27839
100214,29591
100215,5301
100216,23718
100217,29591
100218,22941
100219,4581
10022,5301
100220,29591
100221,22941
100222,27839
100223,8383
100224,29591
100225,4581
100226,23394
100227,23718
100228,23718
100229,8437
10023,5340
100230,29591
100231,22941
100232,29591
100233,29591
100234,5340
100235,23718
100236,23394
100237,22941
100238,29591
100239,23718
10024,29591
100240,29591
100241,29591
100242,163
100243,22941
100244,163
100245,27839
100246,26779
100247,29591
100248,11931
100249,29591
10025,8383
100250,5301
100251,29591
100252,27839
100253,27839
100254,27839
100255,27839
100256,5301
100257,5301
100258,22941
100259,163
10026,29591
100260,23718
100261,23718
100262,29591
100263,20542
100264,7253
100265,31365
100266,23718
100267,22941
100268,27839
100269,23394
10027,23718
100270,27839
100271,22941
100272,22941
100273,8437
100274,23718
100275,11931
100276,23394
100277,29591
100278,29591
100279,11931
10028,27839
100280,23718
100281,23718
100282,7253
100283,29591
100284,29591
100285,29591
100286,29591
100287,5340
100288,163
100289,27839
10029,22941
100290,31365
100291,3422
100292,7253
100293,8437
100294,31365
100295,5340
100296,22941
100297,20542
100298,29591
100299,27839
1003,3422
10030,163
100300,5340
100301,20542
100302,5301
100303,29591
100304,27839
100305,163
100306,29591
100307,22941
100308,27839
100309,17077
10031,23718
100310,27839
100311,5301
100312,31365
100313,23718
100314,8437
100315,23718
100316,29591
100317,27839
100318,23718
100319,22941
10032,27839
100320,31365
100321,29591
100322,5301
100323,5301
100324,163
100325,29591
100326,27839
100327,11931
100328,163
100329,163
10033,22941
100330,31367
100331,5301
100332,31365
100333,23394
100334,29591
100335,23394
100336,22941
100337,11931
100338,11931
100339,5301
10034,23718
100340,26779
100341,5301
100342,22941
100343,163
100344,22941
100345,11931
100346,29591
100347,163
100348,22941
100349,27839
10035,5301
100350,11931
100351,163
100352,7253
100353,163
100354,5301
100355,23718
100356,26095
100357,5340
100358,5301
100359,29591
10036,27839
100360,27839
100361,5301
100362,23718
100363,29591
100364,17077
100365,22941
100366,29591
100367,29591
100368,22941
100369,5301
10037,8383
100370,5301
100371,22941
100372,163
100373,22941
100374,23718
100375,27839
100376,4581
100377,29591
100378,29591
100379,163
10038,29591
100380,5301
100381,5340
100382,8437
100383,22941
100384,27839
100385,27839
100386,29591
100387,29591
100388,163
100389,27839
10039,163
100390,29591
100391,22941
100392,5301
100393,23718
100394,26779
100395,23718
100396,5340
100397,163
100398,23718
100399,22941
1004,29591
10040,27839
100400,17077
100401,8437
100402,23718
100403,29591
100404,27839
100405,29591
100406,20542
100407,27839
100408,23718
100409,29591
10041,23394
100410,22941
100411,3422
100412,163
100413,23718
100414,163
100415,11931
100416,27839
100417,29591
100418,23718
100419,5301
10042,29591
100420,29591
100421,163
100422,29591
100423,23718
100424,23718
100425,22941
100426,163
100427,29591
100428,22941
100429,29591
10043,27839
100430,23718
100431,8437
100432,22941
100433,5301
100434,29591
100435,5301
100436,22941
100437,23718
100438,29591
100439,23394
10044,22941
100440,163
100441,163
100442,27839
100443,5301
100444,5340
100445,29591
100446,27839
100447,163
100448,163
100449,27839
10045,27839
100450,23718
100451,29591
100452,22941
100453,29591
100454,22941
100455,23718
100456,29591
100457,11931
100458,5301
100459,29591
10046,20542
100460,163
100461,31365
100462,7253
100463,163
100464,29295
100465,5340
100466,163
100467,17077
100468,29591
100469,11931
10047,29591
100470,5301
100471,163
100472,29591
100473,11931
100474,23394
100475,163
100476,7253
100477,26779
100478,163
100479,5301
10048,23718
100480,23718
100481,22941
100482,23394
100483,29591
100484,163
100485,27839
100486,5340
100487,22941
100488,8437
100489,7253
10049,163
100490,23718
100491,5301
100492,29591
100493,29591
100494,22941
100495,27839
100496,23718
100497,29591
100498,29591
100499,29591
1005,29591
10050,29591
100500,20542
100501,5340
100502,5301
100503,29591
100504,5340
100505,29591
100506,163
100507,7253
100508,29591
100509,22941
10051,29591
100510,163
100511,23718
100512,23718
100513,23718
100514,5301
100515,23394
100516,22941
100517,27839
100518,23718
100519,11931
10052,29591
100520,20542
100521,27839
100522,23394
100523,23394
100524,23718
100525,27839
100526,29591
100527,11931
100528,23394
100529,11931
10053,29591
100530,3422
100531,22941
100532,22941
100533,163
100534,23718
100535,5340
100536,29591
100537,23718
100538,7253
100539,31365
10054,23718
100540,7253
100541,22941
100542,163
100543,23394
100544,8383
100545,22941
100546,163
100547,29591
100548,23394
100549,163
10055,22941
