Id,Predicted
0,20198
1,20665
10,18424
100,7100
1000,15825
10000,8351
100000,30091
100001,24122
100002,30271
100003,149
100004,17700
100005,22083
100006,31403
100007,31798
100008,28524
100009,10225
10001,7794
100010,16779
100011,7769
100012,13834
100013,28524
100014,26522
100015,7795
100016,15926
100017,2467
100018,12167
100019,163
10002,5593
100020,23343
100021,5657
100022,30924
100023,10225
100024,17700
100025,30497
100026,1302
100027,1302
100028,18507
100029,31067
10003,24122
100030,28494
100031,10225
100032,18424
100033,30497
100034,28524
100035,18507
100036,2874
100037,30091
100038,9895
100039,7100
10004,11501
100040,28230
100041,3430
100042,24122
100043,23521
100044,15558
100045,18507
100046,14837
100047,5054
100048,13000
100049,6858
10005,3128
100050,25339
100051,3609
100052,28524
100053,12546
100054,19145
100055,6880
100056,28524
100057,10689
100058,4661
100059,20198
10006,27043
100060,12669
100061,27482
100062,22083
100063,26522
100064,27421
100065,5657
100066,8386
100067,12165
100068,24122
100069,11104
10007,14121
100070,11501
100071,9637
100072,30271
100073,16779
100074,17700
100075,30271
100076,28524
100077,28291
100078,7105
100079,2066
10008,11477
100080,14837
100081,16523
100082,27421
100083,13000
100084,8277
100085,30924
100086,9637
100087,29173
100088,30924
100089,29663
10009,7326
100090,20198
100091,17700
100092,4147
100093,28524
100094,24866
100095,28524
100096,8825
100097,7794
100098,31384
100099,13000
1001,10679
10010,8084
100100,3128
100101,14600
100102,22045
100103,26693
100104,16779
100105,28524
100106,24122
100107,9050
100108,2072
100109,11477
10011,30271
100110,3128
100111,30537
100112,14121
100113,31193
100114,5593
100115,178
100116,7221
100117,28230
100118,14121
100119,14649
10012,26746
100120,16523
100121,29271
100122,3128
100123,27901
100124,1311
100125,30271
100126,23802
100127,6880
100128,28524
100129,13316
10013,3052
100130,5991
100131,2594
100132,19329
100133,27901
100134,20198
100135,22045
100136,4012
100137,10679
100138,15093
100139,7769
10014,8361
100140,22598
100141,14837
100142,29663
100143,9637
100144,7100
100145,28071
100146,8643
100147,2868
100148,3081
100149,8277
10015,28524
100150,20198
100151,12173
100152,25027
100153,18588
100154,18262
100155,1387
100156,30924
100157,30578
100158,20198
100159,16803
10016,3118
100160,149
100161,21025
100162,10225
100163,7100
100164,30271
100165,18588
100166,9895
100167,4118
100168,10225
100169,30924
10017,8277
100170,30924
100171,10679
100172,2594
100173,4147
100174,22045
100175,20198
100176,7100
100177,30091
100178,11964
100179,15558
10018,14121
100180,28071
100181,30924
100182,7100
100183,7681
100184,20853
100185,27043
100186,22045
100187,11499
100188,7326
100189,28524
10019,16285
100190,7235
100191,30016
100192,27943
100193,27943
100194,30497
100195,18117
100196,29999
100197,30786
100198,26693
100199,7100
1002,16459
10020,3052
100200,10679
100201,4244
100202,22045
100203,28524
100204,26412
100205,31798
100206,16285
100207,17700
100208,3702
100209,11549
10021,11477
100210,18424
100211,30924
100212,31193
100213,13316
100214,18424
100215,29173
100216,8277
100217,28524
100218,3118
100219,23802
10022,27482
100220,28524
100221,18424
100222,7100
100223,10679
100224,11477
100225,26698
100226,21025
100227,12167
100228,10679
100229,31193
10023,17167
100230,26522
100231,15093
100232,7166
100233,7326
100234,28524
100235,5134
100236,30271
100237,30924
100238,11501
100239,8391
10024,18424
100240,25264
100241,7326
100242,30091
100243,24496
100244,8351
100245,30578
100246,28071
100247,28524
100248,149
100249,14135
10025,13435
100250,7100
100251,11521
100252,1330
100253,8950
100254,25536
100255,30563
100256,163
100257,31798
100258,4147
100259,27971
10026,15093
100260,7769
100261,26693
100262,3128
100263,26232
100264,28524
100265,20198
100266,4877
100267,7637
100268,27454
100269,2594
10027,4877
100270,30271
100271,28524
100272,29647
100273,19079
100274,20853
100275,27897
100276,15479
100277,7100
100278,18588
100279,6257
10028,8338
100280,10761
100281,10225
100282,31798
100283,27897
100284,3128
100285,27245
