Id,Predicted
0,13551
1,12669
10,18471
100,31353
1000,5425
10000,22788
100000,18798
100001,10542
100002,1043
100003,25789
100004,17134
100005,25455
100006,2220
100007,11239
100008,26209
100009,15415
10001,21531
100010,16783
100011,26746
100012,20424
100013,20402
100014,20304
100015,8861
100016,5444
100017,15305
100018,15210
100019,28323
10002,29446
100020,15129
100021,15063
100022,20326
100023,8309
100024,16514
100025,20359
100026,10227
100027,9972
100028,13850
100029,16133
10003,20180
100030,6594
100031,25511
100032,18295
100033,28062
100034,3128
100035,23249
100036,8284
100037,21408
100038,7227
100039,20172
10004,5221
100040,27747
100041,19965
100042,14267
100043,6857
100044,26183
100045,13067
100046,21719
100047,10227
100048,30448
100049,14267
10005,20619
100050,1239
100051,160
100052,21996
100053,3398
100054,13157
100055,5843
100056,11267
100057,2284
100058,24052
100059,28195
10006,6217
100060,4750
100061,10805
100062,24923
100063,384
100064,9267
100065,13521
100066,4412
100067,11166
100068,26863
100069,7522
10007,8727
100070,15417
100071,26661
100072,15723
100073,6704
100074,12538
100075,12372
100076,30079
100077,9480
100078,23723
100079,15233
10008,27843
100080,30716
100081,27375
100082,8983
100083,26000
100084,6046
100085,7253
100086,6085
100087,591
100088,6126
100089,21658
10009,24237
100090,13146
100091,24831
100092,10358
100093,24923
100094,29876
100095,22045
100096,29999
100097,5709
100098,21942
100099,15417
1001,28784
10010,18262
100100,8490
100101,8685
100102,21680
100103,25528
100104,16780
100105,1048
100106,31034
100107,29724
100108,25631
100109,8160
10011,19769
100110,24923
100111,28621
100112,5358
100113,19830
100114,13084
100115,5037
100116,877
100117,26320
100118,26439
100119,29648
10012,27399
100120,27014
100121,22045
100122,31704
100123,619
100124,3682
100125,6909
100126,8844
100127,15913
100128,6600
100129,1230
10013,8409
100130,8685
100131,7233
100132,28513
100133,235
100134,4731
100135,730
100136,27043
100137,1941
100138,22599
100139,17052
10014,16325
100140,18508
100141,23474
100142,1494
100143,9464
100144,6323
100145,1542
100146,10848
100147,15479
100148,30702
100149,747
10015,17700
100150,28108
100151,1321
100152,20402
100153,8915
100154,19178
100155,9218
100156,18694
100157,31025
100158,1263
100159,21430
10016,6075
100160,25662
100161,20640
100162,25549
100163,12700
100164,7784
100165,27639
100166,11550
100167,16981
100168,9947
100169,12870
10017,31843
100170,31097
100171,10850
100172,7573
100173,12114
100174,15327
100175,30748
100176,30716
100177,21794
100178,5575
100179,27839
10018,16435
100180,12700
100181,27208
100182,3187
100183,16569
100184,13320
100185,24196
100186,22677
100187,7873
100188,17072
100189,11652
10019,17371
100190,23710
100191,29644
100192,384
100193,7293
100194,16509
100195,19521
100196,8074
100197,30676
100198,20854
100199,29451
1002,11477
10020,7809
100200,2267
100201,4984
100202,19921
100203,12546
100204,17874
100205,26699
100206,6599
100207,15504
100208,29930
100209,13475
10021,15504
100210,4355
100211,24445
100212,7579
100213,22439
100214,7173
100215,5378
100216,12349
100217,3404
100218,21955
100219,24677
10022,5602
100220,1991
100221,11224
100222,19595
100223,30659
100224,11477
100225,25597
100226,8998
100227,17671
100228,2731
100229,22042
10023,26350
100230,7250
100231,5516
100232,11477
100233,24779
100234,24516
100235,4932
100236,2474
100237,29717
100238,7358
100239,30250
10024,24263
100240,4661
100241,1945
100242,26432
100243,5227
100244,8716
100245,9540
100246,12158
100247,28979
100248,2213
100249,28524
10025,26032
100250,25805
100251,8671
100252,16681
100253,21679
100254,14174
100255,22909
100256,19964
100257,3106
100258,6692
100259,3106
10026,5201
100260,6201
100261,3735
100262,16630
100263,20670
100264,2000
100265,1682
100266,19308
100267,9480
100268,21500
100269,27839
10027,4835
100270,24120
100271,19453
100272,1842
100273,16805
100274,11299
100275,3568
100276,10961
100277,3128
100278,6919
100279,26176
10028,30733
100280,29752
100281,8374
100282,16078
100283,5633
100284,7521
100285,27252
100286,5762
100287,21913
100288,3831
100289,28228
10029,7358
100290,31746
100291,9457
100292,22729
100293,20128
100294,8906
100295,15906
100296,1058
100297,14741
100298,29499
100299,3912
1003,1020
10030,29176
100300,25671
100301,20669
100302,31022
100303,1831
100304,3912
100305,25556
100306,18262
100307,1650
100308,6807
100309,27737
10031,8374
100310,2180
100311,30604
100312,24420
100313,2646
100314,22597
100315,8307
100316,15668
100317,1858
100318,15575
100319,3404
10032,13551
100320,27559
100321,31561
100322,21643
100323,7595
100324,25230
100325,7865
100326,7250
100327,3349
100328,20867
100329,10580
10033,3070
100330,30628
100331,14437
100332,16390
100333,26340
100334,19701
100335,30660
100336,26356
100337,17232
100338,25895
100339,5340
10034,12349
100340,31315
100341,12817
100342,30475
100343,7761
100344,7693
100345,11825
100346,16074
100347,18600
100348,7240
100349,27455
10035,5922
100350,19629
100351,21643
100352,21962
100353,2589
100354,27506
100355,10220
100356,26526
100357,19012
100358,7611
100359,7559
10036,8074
100360,31561
100361,23801
100362,10339
100363,5177
100364,1941
100365,1367
100366,28236
100367,4648
100368,5205
100369,2442
10037,9604
100370,29638
100371,25341
100372,7761
100373,7160
100374,3903
100375,14221
100376,12608
100377,26107
100378,14313
100379,7221
10038,5633
100380,16681
100381,22073
100382,23878
100383,12028
100384,6449
100385,19965
100386,19686
100387,29591
100388,11965
100389,12383
10039,28522
100390,24779
100391,4731
100392,20380
100393,25508
100394,15437
100395,975
100396,20175
100397,30444
100398,2047
100399,11936
1004,26107
10040,8889
100400,11805
100401,23473
100402,15185
100403,23151
100404,13204
100405,5405
100406,24575
100407,12297
100408,29386
100409,1205
10041,6581
100410,1650
100411,22696
100412,21390
100413,8623
100414,4912
100415,29934
100416,16486
100417,157
100418,21007
100419,6034
10042,16934
100420,24273
100421,23322
100422,22383
100423,29748
100424,15233
100425,5801
100426,19047
100427,20806
100428,29599
100429,23766
10043,19817
100430,2059
100431,27683
100432,7268
100433,31844
100434,158
100435,3580
100436,30746
100437,12776
100438,17004
100439,25743
10044,28195
100440,4912
100441,16858
100442,2856
100443,26196
100444,9483
100445,6072
100446,15087
100447,6398
100448,4232
100449,21680
10045,5935
100450,4765
100451,11409
100452,16217
100453,1818
100454,25466
100455,8977
100456,19150
100457,29655
100458,23460
100459,18114
10046,27551
100460,21764
100461,16120
100462,30467
100463,30794
100464,10493
100465,6929
100466,2874
100467,3402
100468,4381
100469,16845
10047,12108
100470,21489
100471,20128
100472,28124
100473,26259
100474,31408
100475,7522
100476,24779
100477,2269
100478,4439
100479,25361
10048,12489
100480,5054
100481,24462
100482,28573
100483,4095
100484,9006
100485,3912
100486,29999
100487,12695
100488,7761
100489,29961
10049,30426
100490,10245
100491,13834
100492,15668
100493,22958
100494,1650
100495,8351
100496,5815
100497,19927
100498,28656
100499,19978
1005,6466
10050,3372
100500,15896
100501,13889
