Id,Predicted
0,6723
1,13674
10,943
100,31353
1000,10698
10000,1560
100000,11902
100001,30258
100002,19066
100003,25789
100004,105
100005,31951
100006,20549
100007,28693
100008,2935
100009,10225
10001,8752
100010,16779
100011,13435
100012,20423
100013,17185
100014,20274
100015,19828
100016,10719
100017,20638
100018,15210
100019,28321
10002,21744
100020,15520
100021,15063
100022,3069
100023,8333
100024,25145
100025,20359
100026,21095
100027,27171
100028,26077
100029,13906
10003,30306
100030,8748
100031,10223
100032,13840
100033,10413
100034,5711
100035,18180
100036,8289
100037,24126
100038,14467
100039,20172
10004,18370
100040,9216
100041,11944
100042,6858
100043,6851
100044,2980
100045,13043
100046,21719
100047,9866
100048,24445
100049,14289
10005,23323
100050,7629
100051,160
100052,14673
100053,3398
100054,18825
100055,5843
100056,7559
100057,2278
100058,2467
100059,27854
10006,7398
100060,4750
100061,5164
100062,28359
100063,15990
100064,9267
100065,20646
100066,4412
100067,8268
100068,6200
100069,22658
10007,16461
100070,17072
100071,1442
100072,16159
100073,5179
100074,2027
100075,17090
100076,30079
100077,29351
100078,23723
100079,8615
10008,19698
100080,30716
100081,28919
100082,30931
100083,4435
100084,19360
100085,7241
100086,26636
100087,577
100088,6126
100089,4581
10009,24239
100090,13145
100091,14600
100092,6293
100093,8472
100094,29876
100095,22883
100096,29876
100097,5696
100098,21942
100099,3216
1001,24107
10010,24790
100100,14132
100101,8685
100102,14360
100103,176
100104,26372
100105,1048
100106,31034
100107,21367
100108,25584
100109,13551
10011,2726
100110,6522
100111,16387
100112,5358
100113,9589
100114,126
100115,10246
100116,877
100117,7629
100118,4563
100119,27529
10012,27397
100120,3700
100121,21628
100122,12882
100123,30196
100124,1306
100125,15495
100126,8848
100127,13629
100128,20946
100129,4633
10013,18588
100130,26746
100131,7232
100132,24919
100133,15287
100134,22914
100135,7106
100136,19308
100137,7235
100138,22599
100139,13183
10014,7553
100140,11995
100141,13687
100142,17781
100143,9464
100144,4442
100145,24579
100146,10848
100147,15479
100148,30701
100149,12610
10015,13204
100150,28015
100151,2087
100152,14320
100153,27228
100154,22410
100155,16626
100156,6257
100157,31025
100158,20006
100159,21430
10016,9717
100160,30924
100161,17643
100162,25528
100163,6082
100164,7784
100165,27852
100166,14300
100167,663
100168,10223
100169,13334
10017,31855
100170,3723
100171,7109
100172,27156
100173,7667
100174,31005
100175,8657
100176,21796
100177,26409
100178,3725
100179,13475
10018,13382
100180,12696
100181,27209
100182,13882
100183,23888
100184,26007
100185,24169
100186,26588
100187,27150
100188,27810
100189,11652
10019,21312
100190,23710
100191,29645
100192,384
100193,2707
100194,19001
100195,6723
100196,17630
100197,10750
100198,10672
100199,27997
1002,10223
10020,3590
100200,2267
100201,4849
100202,19921
100203,12548
100204,17877
100205,31798
100206,6580
100207,20531
100208,22264
100209,13227
10021,6507
100210,29176
100211,12450
100212,7579
100213,29867
100214,7173
100215,13437
100216,8316
100217,6990
100218,29783
100219,24677
10022,1542
100220,4523
100221,13106
100222,22658
100223,30676
100224,19698
100225,25597
100226,8998
100227,23710
100228,13183
100229,22037
10023,16684
100230,12508
100231,17695
100232,12147
100233,23105
100234,11829
100235,10223
100236,2479
100237,11579
100238,5651
100239,30258
10024,24263
100240,4661
100241,18570
100242,12190
100243,24498
100244,8716
100245,9541
100246,104
100247,3723
100248,14039
100249,232
10025,13181
100250,125
100251,8674
100252,26216
100253,21679
100254,15558
100255,15754
100256,19964
100257,21493
100258,19604
100259,2856
10026,12683
100260,6201
100261,3726
100262,12077
100263,20670
100264,1977
100265,6163
100266,10223
100267,14307
100268,10698
100269,5276
10027,4853
100270,21794
100271,19453
100272,28300
100273,14499
100274,9433
100275,5512
100276,10961
100277,14496
100278,14103
100279,26172
10028,19144
100280,29752
100281,8327
100282,16078
100283,17729
100284,13015
100285,27252
100286,28091
100287,21852
100288,3845
100289,28228
10029,14895
100290,31746
100291,9442
100292,13475
100293,30809
100294,8869
100295,15913
100296,5832
100297,24114
100298,15428
100299,22658
1003,24905
10030,29173
100300,7571
100301,20674
100302,12580
100303,14125
100304,968
100305,10245
100306,20008
100307,1831
100308,7598
100309,27737
10031,8268
100310,7657
100311,6100
100312,21702
100313,20325
100314,6411
100315,8307
100316,28247
100317,12444
100318,24096
100319,7657
10032,29446
100320,25767
100321,20569
100322,7692
100323,28569
100324,20696
100325,7328
100326,30876
100327,18760
100328,8976
100329,23616
10033,3069
100330,30628
100331,17422
100332,16390
100333,9872
100334,29267
100335,30654
100336,7516
100337,17232
100338,30274
100339,2868
10034,11172
100340,31315
100341,12817
100342,14873
100343,7770
100344,27338
100345,11825
100346,14651
100347,18600
100348,17294
100349,15398
10035,5922
100350,19629
100351,21648
100352,11586
100353,2596
100354,27507
100355,8290
100356,11107
100357,30108
100358,15905
100359,7571
10036,28618
100360,6812
100361,23801
100362,10339
100363,14690
100364,1942
100365,1367
100366,28236
100367,2467
100368,16872
100369,2442
10037,9604
100370,29637
100371,559
100372,22758
100373,3721
100374,3903
100375,14353
100376,4563
100377,7153
100378,30151
100379,12386
10038,5633
100380,16682
100381,22073
100382,12372
100383,12028
100384,2766
100385,19965
100386,19686
100387,14787
100388,26746
100389,7559
10039,23384
100390,24828
100391,25508
100392,20380
100393,25528
100394,15437
100395,975
100396,3710
100397,14838
100398,747
100399,10358
1004,25427
10040,27311
100400,20952
100401,23473
100402,176
100403,23151
100404,11652
100405,13551
100406,10763
100407,25295
100408,29386
100409,1207
10041,6581
100410,30801
100411,7657
100412,802
100413,8623
100414,21064
100415,29953
100416,28990
100417,17686
100418,4014
100419,6034
10042,14641
100420,24266
100421,19066
100422,19946
100423,29748
100424,15161
100425,272
100426,20964
100427,20806
100428,14623
100429,30084
10043,19817
100430,2064
100431,10223
100432,3395
100433,31828
100434,17630
100435,21014
100436,8084
100437,30908
100438,21486
100439,24077
10044,27843
100440,15686
100441,12274
100442,6657
100443,7106
100444,6289
100445,8632
100446,12444
100447,14423
100448,23919
100449,25748
10045,5943
100450,4765
100451,19453
100452,12875
100453,1818
100454,25466
100455,8977
100456,29491
