Id,Predicted
0,8661
1,24905
10,1487
100,21197
1000,23828
10000,16711
100000,11892
100001,21850
100002,21850
100003,5913
100004,5957
100005,21152
100006,4442
100007,2802
100008,31269
100009,10225
10001,22613
100010,11621
100011,23710
100012,126
100013,21197
100014,12178
100015,21104
100016,31269
100017,20638
100018,10225
100019,29285
10002,3216
100020,4334
100021,21197
100022,27171
100023,8382
100024,13209
100025,18
100026,26702
100027,13334
100028,24420
100029,28743
10003,750
100030,24905
100031,10223
100032,9071
100033,28193
100034,104
100035,126
100036,8361
100037,21850
100038,29285
100039,12375
10004,18093
100040,22259
100041,19965
100042,22909
100043,6857
100044,8351
100045,13043
100046,15269
100047,1302
100048,9071
100049,11896
10005,15124
100050,7689
100051,9071
100052,12028
100053,31973
100054,13045
100055,21372
100056,15782
100057,21372
100058,26681
100059,28193
10006,3702
100060,4750
100061,163
100062,29284
100063,16256
100064,9267
100065,12241
100066,7695
100067,23675
100068,1255
100069,867
10007,163
100070,25036
100071,27712
100072,11896
100073,27278
100074,4340
100075,23875
100076,31973
100077,7691
100078,23710
100079,23691
10008,19691
100080,25217
100081,21364
100082,30934
100083,26360
100084,10223
100085,7241
100086,12840
100087,4329
100088,30446
100089,30934
10009,24237
100090,13145
100091,5991
100092,9720
100093,3216
100094,29876
100095,2705
100096,29876
100097,1255
100098,9218
100099,18
1001,16166
10010,3216
100100,19604
100101,4329
100102,3072
100103,10225
100104,11621
100105,21197
100106,21850
100107,3552
100108,10225
100109,12178
10011,21850
100110,31973
100111,30178
100112,4329
100113,9561
100114,3216
100115,4022
100116,9594
100117,2856
100118,8290
100119,30207
10012,26746
100120,25484
100121,26372
100122,18410
100123,126
100124,3689
100125,8361
100126,12715
100127,22471
100128,27171
100129,28743
10013,3216
100130,26077
100131,10760
100132,29176
100133,3216
100134,28288
100135,163
100136,23704
100137,843
100138,1207
100139,20188
10014,20727
100140,5913
100141,11246
100142,17780
100143,843
100144,7657
100145,3832
100146,10873
100147,28570
100148,13624
100149,25484
10015,3828
100150,28186
100151,23691
100152,12107
100153,7748
100154,17232
100155,21808
100156,6257
100157,21850
100158,16256
100159,21430
10016,25036
100160,27186
100161,10480
100162,25554
